h3_02,mean_DOY_peak,std_DOY_peak,mean_seasonality
820007fffffffff,81.9,6.136412270663986,178.59378051757812
82001ffffffffff,82.06666666666666,5.984199550291006,211.0823516845703
820027fffffffff,95.33333333333333,39.81325455291539,489.6817932128906
82002ffffffffff,77.84946236559139,15.572981617729587,380.9471435546875
82004ffffffffff,79.30645161290323,0.4647830333737561,336.31951904296875
820067fffffffff,82.74074074074075,2.280225909735744,205.42425537109375
82006ffffffffff,80.50519031141869,3.541540298987187,367.04718017578125
820087fffffffff,63.333333333333336,1.5275252316519465,649.5905151367188
82008ffffffffff,75.11111111111111,6.67915496983796,357.7012939453125
820097fffffffff,95.29292929292929,50.29753362015338,2131.21337890625
82009ffffffffff,64.15,3.0996604228273306,988.9691162109375
8200a7fffffffff,66.2016806722689,5.006063834741285,303.91973876953125
8200affffffffff,75.21428571428571,3.833160796669205,177.08206176757812
8200b7fffffffff,59.94736842105263,1.2681431837544703,1944.69287109375
8200d7fffffffff,80.22222222222223,2.5873624493766707,219.15797424316406
8200f7fffffffff,79.3913043478261,4.075861653852333,189.2856903076172
82010ffffffffff,129.5,3.5355339059327378,1202.3564453125
820127fffffffff,149.44600938967136,21.1758839680921,2657.414794921875
820137fffffffff,149.12,9.900798273453152,2813.2802734375
820157fffffffff,85.12781954887218,29.73988586257025,779.8171997070312
82015ffffffffff,85.85507246376811,30.070640049878847,491.42431640625
820177fffffffff,129.0,,1263.9365234375
820187fffffffff,66.33333333333333,22.00310537089556,1481.72314453125
82018ffffffffff,68.91836734693878,15.848023976053867,809.5556640625
820197fffffffff,56.98461538461538,2.4205649372377134,2337.884765625
82019ffffffffff,69.20338983050847,3.1116004365031387,676.866455078125
8201b7fffffffff,81.53225806451613,45.63781784625966,1783.58154296875
820207fffffffff,68.13953488372093,2.0816440939946794,536.36669921875
82020ffffffffff,65.97727272727273,3.387383497220778,670.1671752929688
820217fffffffff,65.64285714285714,3.160900061470826,508.07122802734375
82021ffffffffff,64.10628019323671,3.2647438798047066,673.5469360351562
820227fffffffff,81.25,3.0659419433511785,186.23605346679688
82022ffffffffff,75.53873239436619,16.79417848232929,639.1590576171875
820247fffffffff,64.56701030927834,5.085603405682866,417.4826965332031
82024ffffffffff,55.371517027863774,6.0616444985567295,866.9059448242188
820257fffffffff,62.80246913580247,4.240944908023027,522.3728637695312
82025ffffffffff,56.19318181818182,3.9004473406662923,845.499755859375
820267fffffffff,68.88073394495413,5.954650797738163,337.55462646484375
82026ffffffffff,56.5,9.192388155425117,391.7826843261719
820277fffffffff,68.76717557251908,7.5228382060255035,606.0807495117188
82028ffffffffff,55.48760330578512,7.676677728940685,1066.089111328125
82029ffffffffff,82.97435897435898,48.839247140717276,2139.02099609375
8202affffffffff,61.77372262773723,4.352133859198414,664.8568725585938
8202c7fffffffff,52.40701754385965,5.040255542409504,901.6336669921875
8202cffffffffff,52.495370370370374,16.444408871041905,1097.2587890625
8202d7fffffffff,51.651685393258425,8.101936726963386,957.173828125
8202dffffffffff,65.05825242718447,41.29577159324582,1510.9971923828125
8202e7fffffffff,61.028169014084504,2.9437845616994003,662.7284545898438
8202effffffffff,56.82905982905983,3.259296636228241,809.8929443359375
8202f7fffffffff,58.15228426395939,2.975607871426612,757.60302734375
820347fffffffff,79.71786833855799,15.134471477004778,352.2290344238281
82034ffffffffff,69.99708454810495,5.516322691493888,252.3258056640625
820357fffffffff,80.88732394366197,11.288443442635801,386.0897216796875
82035ffffffffff,75.16788321167883,9.890661850442083,435.8171691894531
820367fffffffff,80.50155763239876,13.769559862835099,285.7134704589844
82036ffffffffff,71.0,3.464945591667548,204.33482360839844
820377fffffffff,78.01960784313725,2.4371310681080027,348.55938720703125
820407fffffffff,97.328125,52.051323759517494,1690.07080078125
820417fffffffff,110.96832579185521,56.36031720830402,2273.162109375
82041ffffffffff,60.146153846153844,22.180413015237914,2159.887451171875
820427fffffffff,59.77777777777778,1.092906420717,1850.6842041015625
82042ffffffffff,65.125,4.940720016932176,768.76953125
820437fffffffff,80.0909090909091,43.191740264329596,2107.09521484375
82045ffffffffff,64.0,25.542992080890688,1652.743896484375
820487fffffffff,155.84927536231885,14.41879449356958,2325.42138671875
82048ffffffffff,155.44314868804665,12.471328685412056,2845.450927734375
820497fffffffff,146.66472303206996,11.35092071241605,2639.592529296875
82049ffffffffff,149.31594202898552,19.832478817413147,2451.714111328125
8204a7fffffffff,154.19241982507288,6.329015215735329,2633.772216796875
8204affffffffff,142.72753623188405,39.099841952551756,2609.123291015625
8204b7fffffffff,145.82215743440233,4.531291982180526,2808.599609375
8204c7fffffffff,139.1346153846154,40.85840761903837,2754.062744140625
8204cffffffffff,122.78654970760233,55.04824378735712,2371.44287109375
8204d7fffffffff,155.98833819241983,12.534624951266679,2953.10595703125
8204dffffffffff,146.80174927113703,37.69400183993312,2588.665283203125
8204e7fffffffff,71.65454545454546,40.69771955655964,2358.044921875
8204effffffffff,115.78082191780823,54.223110738908716,2283.8115234375
8204f7fffffffff,119.90962099125365,55.68332029097998,2623.730224609375
820507fffffffff,72.94117647058823,23.572946857137143,892.843505859375
820517fffffffff,140.7659574468085,44.98898867819713,1861.681884765625
