h3_02,mean_DOY_max,std_DOY_max,mean_DOY_peak,std_DOY_peak,lng,lat
820007fffffffff,,,,,38.027954689210915,79.25177459109035
82001ffffffffff,276.03846153846155,54.37681915612996,302.3157894736842,10.934413724968152,50.523674736826095,81.03848255534811
820027fffffffff,319.5,3.5355339059327378,311.0,12.727922061357855,29.600681327773565,77.19399898495597
82002ffffffffff,309.9375,35.23320861576053,308.25,10.779253577697656,22.595539289311112,79.65840440362632
82004ffffffffff,341.9166666666667,52.836726781375255,322.4,4.39317652729776,-34.79834391852872,84.36126652456497
820067fffffffff,324.8333333333333,14.918668394554075,316.3333333333333,10.016652800877813,-6.247567572862153,80.96111625671124
82006ffffffffff,343.92105263157896,18.00204666726887,319.1666666666667,24.060913038201274,-24.512414564182333,81.91025310118522
820087fffffffff,236.0,74.95331880577403,293.5,6.363961030678928,74.9113037520116,77.15979474256645
82008ffffffffff,292.5,24.748737341529164,280.0,,80.72401774802684,79.89441387813707
820097fffffffff,300.79487179487177,67.74339334156873,257.375,41.26774980433321,81.99024309334878,74.69290458318693
82009ffffffffff,264.6666666666667,88.21753416035462,222.0,11.357816691600547,88.1865263481808,77.2420638789918
8200a7fffffffff,277.28,43.16226621123822,290.0888888888889,11.950318029663523,62.73886042856746,76.46511996000737
8200affffffffff,262.3333333333333,40.39636947383597,280.0,12.617448236470002,64.83286355924874,79.34234070885736
8200b7fffffffff,350.3636363636364,48.570099294262775,248.85714285714286,41.25299411933059,71.20572462874229,74.4032994836545
8200d7fffffffff,210.0,,217.0,,90.81848763515943,82.49462759257179
8200f7fffffffff,183.0,0.0,282.0,,68.5472605945598,82.2497680983409
820127fffffffff,316.9512195121951,34.45973027746563,291.2178217821782,30.767386616479484,24.357445241443248,70.69456912703434
820137fffffffff,302.12345679012344,45.05202068610502,298.3076923076923,21.659959514132204,32.293492901094126,70.32031387880089
820157fffffffff,336.8205128205128,36.987104292450645,308.25,7.8058835618921565,17.01511912451366,77.28185485162669
82015ffffffffff,355.05555555555554,20.86785375311601,309.6,6.107372593840988,7.424665218416564,79.32196770403874
820187fffffffff,319.61052631578946,45.60382000069966,293.7260273972603,15.195266326111602,52.918746208520346,72.52218335760773
82018ffffffffff,312.65,33.754960649081674,290.8125,21.141487648696813,52.43990928465093,75.29446624834699
820197fffffffff,294.0,42.25830931168866,288.22222222222223,14.27307377268943,60.465639137863825,70.89829545164343
82019ffffffffff,293.67857142857144,60.99304973849165,297.42857142857144,13.28748068134599,61.39753444676153,73.6449853817932
8201b7fffffffff,321.48148148148147,44.1469315689275,289.7083333333333,20.680760154784206,53.10959500701393,69.82186878611414
820207fffffffff,282.2608695652174,83.45832786557959,304.8666666666667,10.881614025939527,-107.38668872253497,79.22046392765274
82020ffffffffff,306.0281690140845,76.48640809805659,295.3392857142857,13.39915436370287,-98.69605789146034,77.0719535852298
820217fffffffff,300.7368421052632,83.69510944511178,308.3333333333333,13.257073583562851,-121.0990490044932,78.11520193082025
82021ffffffffff,308.5,73.90271382778248,279.741935483871,17.358264893903335,-111.08267367478946,76.42395015828444
820227fffffffff,258.75,90.94458019402072,300.0,20.688160865577203,-101.18171098474508,81.94494073490236
82022ffffffffff,321.8020833333333,57.11385117127048,288.3333333333333,16.763653549309744,-91.6906468024921,79.61446906663231
820247fffffffff,312.26262626262627,57.77217497373307,282.19767441860466,13.398700347370712,-81.169991936193,74.38425681766743
82024ffffffffff,331.8141592920354,48.56593203243357,276.6,13.3422944964465,-78.05969857773223,71.54830938730184
820257fffffffff,324.3392857142857,47.81996144915544,298.2929292929293,8.333914636496997,-92.39635256070666,74.65179632237479
82025ffffffffff,338.0969696969697,47.52832585999589,291.4026845637584,12.309038353049953,-87.70175197974743,72.02981930018896
820267fffffffff,307.8048780487805,79.8824822824739,280.4,19.080967830100583,-72.70325080522757,76.44979951724731
820277fffffffff,308.24347826086955,59.16740913361891,292.2323232323232,13.510259354017675,-85.4658204093328,77.08967274317632
82028ffffffffff,335.54477611940297,54.50275783484388,282.75,13.246738729080517,-122.39474064633076,72.36138474140532
82029ffffffffff,307.5081967213115,48.12609235152302,297.1142857142857,20.93515398245037,-129.8515947065772,70.83659995406829
8202affffffffff,289.546875,80.6739331019807,287.8888888888889,11.325767782937097,-121.81705302382865,75.24931087925215
8202c7fffffffff,337.26704545454544,42.71596883492745,290.2608695652174,10.008447518927719,-106.8479280580293,71.54215561857924
8202cffffffffff,307.6101694915254,56.80090192769906,293.8252427184466,10.618543883471785,-101.31055916947113,69.26725377307399
