h3_02,mean_DOY_peak,std_DOY_peak,mean_seasonality
820007fffffffff,69.9090909090909,10.995040204151557,172.11489868164062
82001ffffffffff,78.71186440677967,9.858920811691355,222.36529541015625
820027fffffffff,58.93333333333333,3.954503159449393,418.3774719238281
82002ffffffffff,72.34210526315789,16.556263406284614,338.88372802734375
82004ffffffffff,82.59677419354838,0.49454988375272196,331.0218200683594
820067fffffffff,94.55555555555556,23.692474191889147,184.96839904785156
82006ffffffffff,114.8556338028169,39.89974543105004,376.7886962890625
820087fffffffff,58.666666666666664,2.516611478423583,759.994873046875
82008ffffffffff,72.3,7.1188326134119615,437.926025390625
820097fffffffff,124.73469387755102,50.69629625553562,2464.8330078125
82009ffffffffff,69.15,25.225874352380835,1139.801513671875
8200a7fffffffff,66.08403361344538,19.4429107083384,362.3496398925781
8200affffffffff,70.28571428571429,7.174322230768525,210.0980224609375
8200b7fffffffff,110.0,58.77546729338318,2312.207763671875
8200d7fffffffff,76.5,14.638501094227998,248.10531616210938
8200f7fffffffff,80.65217391304348,9.398301082701423,165.79913330078125
82010ffffffffff,62.0,0.0,1252.14697265625
820127fffffffff,124.71495327102804,50.41236584222182,2581.138916015625
820137fffffffff,149.472,31.5614035421175,2708.74365234375
820157fffffffff,103.29850746268657,48.646496810057364,815.8853759765625
82015ffffffffff,82.11428571428571,41.60460637022698,522.2034912109375
820177fffffffff,61.0,,1271.37939453125
820187fffffffff,76.0807453416149,41.256359381809176,1585.0416259765625
82018ffffffffff,76.85416666666667,38.030217315682194,920.9631958007812
820197fffffffff,142.21875,45.37549466257107,2661.3876953125
82019ffffffffff,61.54237288135593,5.639521971360586,809.284912109375
8201b7fffffffff,118.16129032258064,50.883406921580224,1853.2078857421875
820207fffffffff,62.3448275862069,3.4229987743881405,581.037353515625
82020ffffffffff,63.42272727272727,24.552774802838222,823.110107421875
820217fffffffff,57.38095238095238,4.005802991590228,690.6993408203125
82021ffffffffff,67.31100478468899,29.213470342742973,947.257080078125
820227fffffffff,96.0,31.98332899079352,366.0310974121094
82022ffffffffff,114.43816254416961,50.08523472079686,690.262451171875
820247fffffffff,65.88541666666667,17.010233933259805,572.823486328125
82024ffffffffff,56.975232198142415,18.22937035821854,1038.2298583984375
820257fffffffff,59.5,4.28558690776805,728.5714721679688
82025ffffffffff,54.9236641221374,19.541729912643554,1021.3093872070312
820267fffffffff,66.28440366972477,23.50377894876862,375.4066162109375
82026ffffffffff,73.0,2.8284271247461903,859.7685546875
820277fffffffff,70.45801526717557,29.48426674207405,635.6488647460938
82028ffffffffff,68.54132231404958,37.15204192222977,1567.1097412109375
82029ffffffffff,95.73076923076923,53.28694025742144,2294.476318359375
8202affffffffff,71.41176470588235,36.93206387474074,1284.2095947265625
8202c7fffffffff,54.471830985915496,7.483497662970615,1042.212890625
8202cffffffffff,53.08256880733945,3.644649990760645,1305.9615478515625
8202d7fffffffff,53.33458646616541,8.307128515195073,1189.5369873046875
8202dffffffffff,54.407766990291265,22.133202225992942,1744.4688720703125
8202e7fffffffff,58.90845070422535,4.232439615681431,891.7330322265625
8202effffffffff,56.08510638297872,9.370871825539263,1070.001220703125
8202f7fffffffff,57.23857868020305,8.739946644991505,1140.7498779296875
820347fffffffff,114.721875,43.2674936761137,329.23822021484375
82034ffffffffff,66.89504373177843,19.40249438162723,217.7659912109375
820357fffffffff,121.64788732394366,42.562562089633445,389.4078369140625
82035ffffffffff,105.2967032967033,44.25132795585345,440.7108459472656
820367fffffffff,98.19314641744548,35.752186337084616,225.47509765625
82036ffffffffff,65.18950437317784,4.691874965225342,154.9355010986328
820377fffffffff,89.96078431372548,29.25950155714463,339.8571472167969
820407fffffffff,124.9453125,53.0602552435978,1596.8033447265625
820417fffffffff,152.7285067873303,20.956850735742265,2326.60400390625
82041ffffffffff,157.2923076923077,4.78927444108535,2102.766845703125
820427fffffffff,57.666666666666664,2.5495097567963922,1720.176025390625
82042ffffffffff,75.375,37.28246428090749,808.4190063476562
820437fffffffff,99.6046511627907,54.30870294848555,1953.3114013671875
82045ffffffffff,148.78947368421052,40.133913267360896,1824.30224609375
820487fffffffff,148.2840579710145,9.075933278751586,2345.979248046875
82048ffffffffff,146.14577259475217,7.01767013082652,2817.72021484375
820497fffffffff,148.49562682215745,5.702093449627454,2628.199951171875
82049ffffffffff,151.55942028985507,7.760407843375074,2478.718505859375
8204a7fffffffff,145.70845481049562,7.9917438173927335,2766.0283203125
8204affffffffff,147.95942028985507,5.136913799538537,2700.50634765625
8204b7fffffffff,139.1545189504373,5.554306715210111,2831.77392578125
8204c7fffffffff,148.51282051282053,8.101833526343349,2657.38330078125
8204cffffffffff,154.66374269005848,18.748554619508518,2374.85302734375
8204d7fffffffff,141.18950437317784,4.115539733436605,2976.348876953125
8204dffffffffff,153.25655976676384,10.48243068388578,2586.320068359375
8204e7fffffffff,151.05357142857142,29.629481413470078,2197.824462890625
8204effffffffff,151.41333333333333,26.962483110713215,2318.517822265625
8204f7fffffffff,151.03790087463557,4.3738013524675745,2497.524169921875
820507fffffffff,70.23529411764706,26.62360186884164,940.1371459960938
820517fffffffff,152.88235294117646,34.8851735278515,2110.717041015625
820527fffffffff,68.89759036144578,8.44492281972898,506.4666748046875
820537fffffffff,108.5098814229249,52.854443180065495,2049.09912109375
820587fffffffff,149.52463768115942,7.260926125284006,2897.559326171875
82058ffffffffff,154.68200836820083,23.145124233441525,2448.407958984375
820597fffffffff,140.64347826086956,4.351940166795616,2985.489990234375
82059ffffffffff,148.33236151603498,20.123021553775647,2447.6875
8205a7fffffffff,154.67359050445103,6.69223407326269,2682.723388671875
8205affffffffff,151.50980392156862,35.257346686272875,2298.531494140625
8205b7fffffffff,137.79008746355686,4.85909236867324,2870.185791015625
820607fffffffff,59.49562682215743,19.00428879267261,154.17042541503906
82060ffffffffff,57.83251231527094,6.089394049874714,185.27066040039062
820617fffffffff,54.67930029154519,5.724351142287185,152.0865478515625
82061ffffffffff,48.97376093294461,4.0770229967194505,116.50029754638672
820627fffffffff,80.38620689655173,41.031354238573954,548.9039916992188
82062ffffffffff,57.09090909090909,3.360194799547951,277.15435791015625
820637fffffffff,98.65882352941176,45.66449481936058,457.857177734375
820657fffffffff,67.66666666666667,40.37797608079127,833.7130126953125
82065ffffffffff,62.0,2.8284271247461903,315.4304504394531
820687fffffffff,57.81736526946108,10.223017555117648,294.1809997558594
82068ffffffffff,81.64016736401673,42.309635670377816,861.7493286132812
820697fffffffff,61.64341085271318,6.72193058393151,248.66329956054688
82069ffffffffff,77.2,47.74096773212709,1647.725830078125
8206a7fffffffff,56.588921282798836,2.6770837655810347,166.3182373046875
8206affffffffff,51.39941690962099,4.370381399505097,146.61549377441406
8206b7fffffffff,57.76093294460642,2.773304498341224,166.25474548339844
8206c7fffffffff,55.53644314868804,35.27939007295908,381.8312683105469
