h3_02,mean_DOY_max,std_DOY_max,mean_DOY_peak,std_DOY_peak,lng,lat
820007fffffffff,100.0,117.37972567696688,,,38.027954689210915,79.25177459109035
82001ffffffffff,174.62962962962962,17.25409237554105,84.2,34.91704454847231,50.523674736826095,81.03848255534811
820027fffffffff,182.66666666666666,0.5773502691896258,,,29.600681327773565,77.19399898495597
82002ffffffffff,165.0,50.159019854132644,38.0,1.4142135623730951,22.595539289311112,79.65840440362632
82004ffffffffff,182.08333333333334,1.378954368902449,85.0,,-34.79834391852872,84.36126652456497
820067fffffffff,146.16666666666666,71.42105198515819,,,-6.247567572862153,80.96111625671124
82006ffffffffff,173.82432432432432,13.407581282191739,114.0,9.899494936611665,-24.512414564182333,81.91025310118522
820087fffffffff,175.5,9.192388155425117,,,74.9113037520116,77.15979474256645
82008ffffffffff,173.0,12.727922061357855,,,80.72401774802684,79.89441387813707
820097fffffffff,119.07692307692308,27.81743547847627,104.36363636363636,16.539381377900334,81.99024309334878,74.69290458318693
82009ffffffffff,118.66666666666667,8.144527815247079,118.0,,88.1865263481808,77.2420638789918
8200a7fffffffff,176.38,17.698022488402483,67.75,38.18703968626005,62.73886042856746,76.46511996000737
8200affffffffff,182.16666666666666,1.1690451944500124,101.0,2.8284271247461903,64.83286355924874,79.34234070885736
8200b7fffffffff,173.54545454545453,29.70980860377137,101.5,10.847426730181986,71.20572462874229,74.4032994836545
8200d7fffffffff,,,,,90.81848763515943,82.49462759257179
8200f7fffffffff,182.5,0.5773502691896257,,,68.5472605945598,82.2497680983409
820127fffffffff,147.896,37.51211073257412,89.26136363636364,48.269715004595476,24.357445241443248,70.69456912703434
820137fffffffff,148.70731707317074,36.859589369871,85.3103448275862,40.62157705808608,32.293492901094126,70.32031387880089
820157fffffffff,175.3658536585366,28.253102570833683,54.5,0.7071067811865476,17.01511912451366,77.28185485162669
82015ffffffffff,149.2,65.86956808724345,26.4,7.92464510246358,7.424665218416564,79.32196770403874
820187fffffffff,177.5625,19.58507084490633,67.76923076923077,37.23160361429934,52.918746208520346,72.52218335760773
82018ffffffffff,169.35,36.252440934152425,25.666666666666668,0.5773502691896258,52.43990928465093,75.29446624834699
820197fffffffff,160.41463414634146,38.663274311519515,69.44444444444444,41.301062671289436,60.465639137863825,70.89829545164343
82019ffffffffff,164.96428571428572,47.4938453266878,31.0,5.656854249492381,61.39753444676153,73.6449853817932
8201b7fffffffff,159.32142857142858,48.831572642835155,57.81818181818182,42.32214120721725,53.10959500701393,69.82186878611414
820207fffffffff,67.89473684210526,46.89100214189653,87.21428571428571,4.8226799352892735,-107.38668872253497,79.22046392765274
82020ffffffffff,71.53623188405797,48.544576152519774,79.56862745098039,7.368188113670238,-98.69605789146034,77.0719535852298
820217fffffffff,71.33333333333333,39.05953224020392,94.46666666666667,8.096442487437365,-121.0990490044932,78.11520193082025
82021ffffffffff,82.02197802197803,44.238740694850016,87.56962025316456,11.335991631268962,-111.08267367478946,76.42395015828444
820227fffffffff,42.5,29.14904229415894,58.333333333333336,17.95364401266031,-101.18171098474508,81.94494073490236
82022ffffffffff,73.4020618556701,41.35029720616045,71.93023255813954,11.28746384026458,-91.6906468024921,79.61446906663231
820247fffffffff,83.36458333333333,42.12765557249878,73.27058823529411,11.625493574052507,-81.169991936193,74.38425681766743
82024ffffffffff,83.71634615384616,42.37173109806523,72.85326086956522,10.853479722904982,-78.05969857773223,71.54830938730184
820257fffffffff,78.41379310344827,37.210112923076785,76.07619047619048,7.767901456654367,-92.39635256070666,74.65179632237479
82025ffffffffff,78.88690476190476,35.785526394677625,71.30864197530865,10.406211684497627,-87.70175197974743,72.02981930018896
820267fffffffff,116.08333333333333,58.88457231858662,86.17391304347827,5.1314730643623845,-72.70325080522757,76.44979951724731
820277fffffffff,76.5701754385965,38.5775782690113,76.47,12.37091326254836,-85.4658204093328,77.08967274317632
82028ffffffffff,92.8951048951049,22.59493688976138,88.87769784172662,12.345544541411723,-122.39474064633076,72.36138474140532
82029ffffffffff,88.34482758620689,10.376342397429806,90.29824561403508,9.919254206341577,-129.8515947065772,70.83659995406829
8202affffffffff,81.27536231884058,37.80596127051107,85.27868852459017,19.54663751777697,-121.81705302382865,75.24931087925215
8202c7fffffffff,76.03954802259886,12.638038533584787,80.13872832369943,5.816311526112243,-106.8479280580293,71.54215561857924
8202cffffffffff,65.8,15.807661767087367,70.85365853658537,10.103304869807854,-101.31055916947113,69.26725377307399
8202d7fffffffff,90.75925925925925,25.02093671272234,87.28571428571429,8.008143176970373,-115.38467434538705,70.65533944023451
8202dffffffffff,73.85507246376811,20.044083960488486,78.45408163265306,12.329781900600628,-109.3770186289365,68.66439976022596
8202e7fffffffff,70.92592592592592,36.39554806480878,81.26086956521739,8.491655466420342,-103.45221206918713,74.35898139941739
