h3_02,mean_DOY_peak,std_DOY_peak,mean_seasonality
820007fffffffff,83.7,10.625441167311594,165.12356567382812
82001ffffffffff,85.3529411764706,7.50320636014705,169.13241577148438
820027fffffffff,76.53333333333333,23.603470285612868,378.2958068847656
82002ffffffffff,74.07936507936508,13.022037279699381,289.42742919921875
82004ffffffffff,78.23809523809524,0.4293387907410919,326.9040222167969
820067fffffffff,72.48148148148148,3.651873811645514,190.27452087402344
82006ffffffffff,97.42013888888889,37.79055443046354,374.7985534667969
820087fffffffff,59.25,6.3966136874651625,654.1497802734375
82008ffffffffff,76.0,15.337861650177967,312.34576416015625
820097fffffffff,130.67,52.79195971074583,2222.058837890625
82009ffffffffff,61.38095238095238,6.938848539031461,992.4016723632812
8200a7fffffffff,67.41176470588235,15.098777459043722,266.7462463378906
8200affffffffff,82.85714285714286,4.494558732629734,162.7168731689453
8200b7fffffffff,148.3684210526316,43.18334365922402,2157.9990234375
8200d7fffffffff,82.66666666666667,6.123724356957945,156.86602783203125
8200f7fffffffff,82.45454545454545,4.59531099240118,149.72828674316406
82010ffffffffff,152.5,0.7071067811865476,1130.5738525390625
820127fffffffff,148.6448598130841,25.35818610552448,2625.953369140625
820137fffffffff,149.2,12.310499059614694,2717.69970703125
820157fffffffff,71.8955223880597,20.054162996357075,660.6387329101562
82015ffffffffff,72.95652173913044,15.05131886209614,428.8409729003906
820177fffffffff,146.0,,1194.4635009765625
820187fffffffff,112.1055900621118,52.00007241394862,1560.9954833984375
82018ffffffffff,80.40816326530613,39.07413806222886,862.2379760742188
820197fffffffff,157.6875,19.338977008777682,2443.93310546875
82019ffffffffff,60.86440677966102,10.562551982518313,767.0271606445312
8201b7fffffffff,155.49180327868854,15.40521875947636,1790.7347412109375
820207fffffffff,62.58139534883721,3.830113241388623,716.5264892578125
82020ffffffffff,58.96363636363636,4.0553865700401,906.5825805664062
820217fffffffff,56.63414634146341,2.9896161757069724,742.7002563476562
82021ffffffffff,56.717703349282296,9.011302864481996,992.0465087890625
820227fffffffff,79.25,5.066228051190222,315.3481750488281
82022ffffffffff,108.18439716312056,48.40136212266391,758.34716796875
820247fffffffff,61.376288659793815,10.990229039520253,542.3687744140625
82024ffffffffff,57.49382716049383,17.834723467407297,960.4523315429688
820257fffffffff,56.97530864197531,4.324565545394428,733.5060424804688
82025ffffffffff,52.40304182509506,7.761540918499477,993.5402221679688
820267fffffffff,69.47272727272727,28.190605856362698,395.9708557128906
820277fffffffff,90.63984674329502,47.46140722061491,741.7926025390625
82028ffffffffff,79.5311203319502,50.34481174020112,1656.8409423828125
82029ffffffffff,135.12820512820514,46.16496647030223,2406.822509765625
8202affffffffff,69.44525547445255,34.81947555692436,1326.5491943359375
8202c7fffffffff,50.41901408450704,4.373521890214173,1145.3074951171875
8202cffffffffff,51.80555555555556,3.3200121415674126,1369.25
8202d7fffffffff,49.41729323308271,3.730891163271913,1225.145751953125
8202dffffffffff,56.048231511254016,24.855471035784973,1705.1004638671875
8202e7fffffffff,57.6241134751773,9.708272618966479,965.6376342773438
8202effffffffff,55.09012875536481,11.8901413987955,1125.59326171875
8202f7fffffffff,54.65816326530612,3.673953322969903,1192.67724609375
820347fffffffff,95.878125,40.62251668320312,355.0818176269531
82034ffffffffff,67.6268221574344,21.923593611241124,224.76719665527344
820357fffffffff,108.3438596491228,43.721683059526626,409.01544189453125
82035ffffffffff,99.48175182481752,45.38836923032962,462.75872802734375
820367fffffffff,83.85046728971963,26.282766598922915,239.75152587890625
82036ffffffffff,65.25947521865889,3.576199224510561,161.6298065185547
820377fffffffff,87.7,29.29877757427669,333.5654296875
