h3_02,mean_DOY_peak,std_DOY_peak,mean_seasonality
820007fffffffff,87.8,11.979612310551252,180.33184814453125
82001ffffffffff,88.65546218487395,5.268127662104997,212.92640686035156
820027fffffffff,82.13333333333334,28.542866676198418,486.0303955078125
82002ffffffffff,82.31016042780749,11.420131888017579,336.76593017578125
82004ffffffffff,85.8225806451613,0.3851418111568988,396.2301330566406
820067fffffffff,83.88888888888889,17.513364859956205,218.51390075683594
82006ffffffffff,105.60069444444444,37.23908440310492,467.9958801269531
820087fffffffff,90.0,53.33541662597815,677.4942626953125
82008ffffffffff,83.1,10.70254383053134,294.3948059082031
820097fffffffff,83.92857142857143,48.589645072252,2296.467041015625
82009ffffffffff,65.3157894736842,6.254355207719457,978.7322998046875
8200a7fffffffff,66.28571428571429,20.11077072798573,333.8541564941406
8200affffffffff,85.39285714285714,5.4524156095107035,183.1969451904297
8200b7fffffffff,135.25,53.33792469272043,2138.05322265625
8200d7fffffffff,86.33333333333333,2.5495097567963922,165.993896484375
8200f7fffffffff,86.36363636363636,3.8115795319183,159.1064910888672
82010ffffffffff,137.5,0.7071067811865476,1295.072265625
820127fffffffff,145.72985781990522,16.387510037152797,2679.462158203125
820137fffffffff,137.208,10.333390912083772,2719.328857421875
820157fffffffff,95.67910447761194,39.323145673485676,798.6334838867188
82015ffffffffff,86.94202898550725,27.38445461655584,484.09625244140625
820177fffffffff,142.0,,1444.552978515625
820187fffffffff,90.4223602484472,53.496219463569666,1694.7724609375
82018ffffffffff,85.0204081632653,47.377688928052045,892.2300415039062
820197fffffffff,158.25,26.317958139546477,2694.933349609375
82019ffffffffff,57.51724137931034,5.275701929885212,841.947509765625
8201b7fffffffff,150.16129032258064,29.743820710173082,1953.882080078125
820207fffffffff,75.72093023255815,4.051582589239442,738.5901489257812
82020ffffffffff,69.82272727272728,8.583217766736217,829.9619140625
820217fffffffff,72.21951219512195,6.358113694807412,770.1598510742188
82021ffffffffff,66.76076555023923,11.578336509801058,1065.5283203125
820227fffffffff,88.875,6.3021160467470505,224.28237915039062
82022ffffffffff,98.00353356890459,40.610107590764194,652.941650390625
820247fffffffff,64.75129533678756,7.150197468196029,550.2283325195312
82024ffffffffff,56.588235294117645,11.639544303650322,980.9392700195312
820257fffffffff,62.239669421487605,4.504538593469583,730.2530517578125
82025ffffffffff,55.71102661596958,3.7426967166776075,995.429931640625
820267fffffffff,73.47272727272727,11.206738709086814,385.6555480957031
82026ffffffffff,58.0,,916.6281127929688
820277fffffffff,72.43726235741445,18.89895942336159,634.0343627929688
82028ffffffffff,111.79752066115702,56.2595894458514,1657.8631591796875
82029ffffffffff,150.94871794871796,24.441234816881884,2601.83203125
8202affffffffff,62.27205882352941,10.91887045559859,1320.16015625
8202c7fffffffff,81.6725352112676,48.0226148792394,1222.5230712890625
8202cffffffffff,60.84186046511628,28.090027436481943,1418.122802734375
8202d7fffffffff,88.43445692883896,52.907907044273344,1255.116943359375
8202dffffffffff,99.88709677419355,54.958326323867446,1784.775634765625
8202e7fffffffff,59.687943262411345,3.9769599871780197,948.9239501953125
8202effffffffff,55.81115879828326,3.4389321387382483,1098.395263671875
8202f7fffffffff,67.7005076142132,32.955855596666886,1228.1494140625
820347fffffffff,95.05,31.881795790408617,375.05157470703125
82034ffffffffff,73.12827988338192,12.652156472586654,251.79591369628906
820357fffffffff,107.30526315789474,37.0994306410728,382.5386047363281
82035ffffffffff,83.46153846153847,26.318177999486775,458.4201354980469
820367fffffffff,93.59813084112149,28.20744354767598,296.6997985839844
82036ffffffffff,73.84548104956268,3.984183090608868,200.16726684570312
820377fffffffff,94.94117647058823,27.462273587382295,404.0623474121094
820407fffffffff,120.26771653543307,52.87728363020822,1663.1431884765625
820417fffffffff,147.6787330316742,36.52036729659772,2310.700439453125
82041ffffffffff,155.96923076923076,24.633731981607696,2254.404296875
820427fffffffff,74.0,36.03123644839294,1624.3319091796875
82042ffffffffff,77.75,23.81326161136749,751.094970703125
820437fffffffff,75.88636363636364,40.60199096337856,1901.2230224609375
82045ffffffffff,144.26315789473685,38.44309229275449,1745.863525390625
820487fffffffff,149.63478260869564,10.642442264389292,2419.9091796875
82048ffffffffff,145.58892128279882,7.4049607800854815,2960.973876953125
820497fffffffff,150.13702623906707,8.678224372842141,2642.821533203125
82049ffffffffff,149.7246376811594,6.641317241967871,2477.689697265625
8204a7fffffffff,149.08163265306123,8.7247906333422,2743.95703125
8204affffffffff,153.06666666666666,8.312128058939964,2789.147705078125
8204b7fffffffff,143.7055393586006,5.546522928304417,2877.554931640625
8204c7fffffffff,145.88782051282053,9.95796207762336,2792.75146484375
8204cffffffffff,148.7251461988304,6.306019035672978,2430.052490234375
8204d7fffffffff,139.7784256559767,4.343833550201304,3125.72509765625
8204dffffffffff,144.12827988338194,5.19456409676061,2693.654052734375
8204e7fffffffff,145.0,29.596045781927117,2326.735107421875
8204effffffffff,150.41095890410958,21.01509749391716,2249.0087890625
8204f7fffffffff,151.10495626822157,6.1221058502725665,2717.811279296875
820507fffffffff,73.47058823529412,2.182820625326997,842.9263305664062
820517fffffffff,70.44148936170212,32.50605508241929,1821.4525146484375
820527fffffffff,75.82738095238095,4.761367769836206,359.6140441894531
820537fffffffff,61.34782608695652,10.87873112501036,1699.0634765625
820587fffffffff,155.48115942028986,6.020828078002238,2753.901123046875
82058ffffffffff,143.17916666666667,41.65495323499671,2233.35107421875
820597fffffffff,149.17391304347825,3.0885973793109307,2936.530517578125
82059ffffffffff,145.13702623906707,24.138523223502926,2402.365234375
8205a7fffffffff,160.41839762611275,13.51982736385956,2483.825927734375
8205affffffffff,119.97385620915033,55.43072344358486,2093.971923828125
8205b7fffffffff,151.0612244897959,3.206223063434282,2785.8330078125
820607fffffffff,59.667638483965014,17.98213138327318,176.57156372070312
82060ffffffffff,54.54187192118226,4.3693317389391195,199.7454833984375
820617fffffffff,54.434402332361515,3.573077552248273,170.4710693359375
82061ffffffffff,49.32069970845481,3.724709271620985,102.46683502197266
820627fffffffff,64.70547945205479,23.13742089409728,578.226318359375
82062ffffffffff,57.27272727272727,3.635681754249376,367.64556884765625
820637fffffffff,74.15294117647059,33.98924205384344,472.1243591308594
820657fffffffff,56.266666666666666,29.819616426264165,856.9678955078125
82065ffffffffff,43.0,1.4142135623730951,337.2994689941406
820687fffffffff,61.47904191616767,18.19227910128741,319.17156982421875
82068ffffffffff,97.61506276150628,47.53912964906028,910.349365234375
820697fffffffff,66.43181818181819,3.5879211736560195,266.08154296875
82069ffffffffff,76.4,44.53425647745789,1593.8236083984375
8206a7fffffffff,56.74927113702624,2.027902812780391,186.45474243164062
8206affffffffff,50.96209912536443,4.242815492109803,160.4768524169922
8206b7fffffffff,63.42274052478134,3.4740906605694484,198.97633361816406
8206c7fffffffff,64.94169096209913,35.03293495605543,387.62664794921875
8206cffffffffff,80.84920634920636,49.426683997624956,696.3361206054688
8206d7fffffffff,128.70886075949366,27.94108993890752,2074.234375
8206dffffffffff,118.14035087719299,41.36010784927015,1814.12939453125
8206e7fffffffff,54.737609329446066,17.057040942964615,142.14871215820312
8206effffffffff,49.73139158576052,11.262036202252151,174.01890563964844
8206f7fffffffff,56.87463556851312,18.141710633399008,170.74053955078125
820707fffffffff,77.85714285714286,38.97190685364939,996.2869262695312
82071ffffffffff,66.41379310344827,26.250873783252178,578.8566284179688
820747fffffffff,103.12292358803987,45.994798685186225,1388.5731201171875
82074ffffffffff,70.0,,2217.3046875
820757fffffffff,134.96774193548387,38.31746926083796,2210.3388671875
82075ffffffffff,111.46428571428571,38.94693284282574,2391.258056640625
820767fffffffff,118.51724137931035,42.51606477023476,2203.6474609375
820777fffffffff,133.04109589041096,38.4864472380157,2441.879150390625
820787fffffffff,67.69578313253012,9.682306112218907,243.9953155517578
82078ffffffffff,57.1399416909621,1.5795502347056063,162.32078552246094
820797fffffffff,73.74344023323616,4.249328375044855,162.03500366210938
82079ffffffffff,65.05539358600583,3.381212074563664,194.24603271484375
8207a7fffffffff,72.49090909090908,4.1404630590592575,667.6639404296875
8207affffffffff,69.38214285714285,24.370505611882614,570.6868286132812
8207b7fffffffff,81.86567164179104,22.45989460508757,324.4910583496094
820807fffffffff,108.90579710144928,32.12177733698742,2906.4453125
820817fffffffff,134.0353982300885,19.670930044617453,2892.983154296875
82081ffffffffff,130.24046920821115,29.47772247193018,3090.947509765625
82082ffffffffff,93.64539007092199,44.53668387677303,2660.97314453125
820837fffffffff,106.7734375,42.03096249865083,2702.981689453125
820887fffffffff,69.1131221719457,20.560130432211555,1903.6864013671875
82088ffffffffff,86.05150214592274,13.499262747149942,2643.5537109375
820897fffffffff,45.693548387096776,25.1125915185253,1331.3798828125
82089ffffffffff,80.43693693693693,26.010319664254972,2313.9921875
8208a7fffffffff,98.73760932944606,18.143223634696955,2345.807861328125
8208affffffffff,99.44047619047619,11.51581402596906,2727.30419921875
8208b7fffffffff,70.52478134110787,27.405314898286985,1536.2469482421875
8208c7fffffffff,126.5448717948718,6.8679253093092205,3281.886474609375
8208cffffffffff,131.58357771260998,4.351087773118828,3167.53662109375
8208d7fffffffff,102.35197368421052,8.265666955371898,3059.052978515625
8208dffffffffff,121.07580174927114,6.184310736227535,3189.769775390625
8208e7fffffffff,128.7391304347826,36.59427621318994,2858.11767578125
8208effffffffff,128.30232558139534,38.17149265772509,2848.75341796875
8208f7fffffffff,117.71653543307086,9.74650855722457,3023.4111328125
820907fffffffff,149.0,,2595.17529296875
82090ffffffffff,153.75,4.924428900898052,2299.729736328125
82092ffffffffff,155.0,,2125.71923828125
820937fffffffff,132.5,2.3804761428476167,1708.0062255859375
82094ffffffffff,138.84848484848484,30.219117719708095,2856.467041015625
82095ffffffffff,116.37226277372262,33.228046113466824,2866.597412109375
820967fffffffff,156.0,,1965.3895263671875
820977fffffffff,113.5,79.90306627407988,2048.49169921875
820987fffffffff,79.01948051948052,46.40549758664725,2021.4114990234375
82098ffffffffff,115.11436950146627,51.1712390379091,2499.893798828125
820997fffffffff,70.51851851851852,44.49491792101342,1526.4913330078125
82099ffffffffff,95.91119691119691,36.084684930678655,2205.25732421875
8209a7fffffffff,73.60714285714286,45.113305326259535,1439.0225830078125
8209affffffffff,94.61818181818182,33.39798780204564,2329.00927734375
820a07fffffffff,157.54896142433233,5.848138220351911,3063.2373046875
820a0ffffffffff,160.37609329446065,21.68895506536744,2810.2470703125
820a17fffffffff,145.2798833819242,22.40543031474066,2910.461669921875
820a1ffffffffff,156.41055718475073,5.520156113024473,3034.89990234375
820a27fffffffff,149.89504373177843,6.774613252452435,3056.8544921875
820a2ffffffffff,159.27272727272728,8.36266850944903,2942.799072265625
820a37fffffffff,134.59766763848395,9.531799369612548,2946.403564453125
820a47fffffffff,149.12536443148687,43.11861815918322,2636.249267578125
820a4ffffffffff,121.75297619047619,55.27479512572142,2236.503662109375
820a57fffffffff,149.8454810495627,34.01766012352423,2300.7509765625
820a5ffffffffff,160.44897959183675,20.285452479278245,2338.50146484375
820a67fffffffff,143.00291545189503,48.00082227257891,2580.905517578125
820a6ffffffffff,58.595238095238095,22.643304989304532,2130.780517578125
820a77fffffffff,138.30320699708454,48.275357439214545,2286.12890625
820a87fffffffff,132.15652173913043,17.812292253059187,2568.487548828125
820a8ffffffffff,143.56559766763849,10.990994991977695,2840.458740234375
820a97fffffffff,143.9941690962099,22.553250069738617,2475.67919921875
820a9ffffffffff,142.50439882697947,12.277579206897656,2522.232666015625
820aa7fffffffff,134.2332361516035,22.22435713407739,2670.62109375
820aaffffffffff,141.7566765578635,20.122101053980955,2882.5126953125
820ab7fffffffff,139.72173913043477,22.271010915519554,2559.50537109375
820ac7fffffffff,152.49565217391304,2.9205782908670543,2940.202880859375
820acffffffffff,151.9217391304348,3.1331345088192264,2768.9267578125
820ad7fffffffff,144.73043478260868,4.34685479545155,3091.455810546875
820adffffffffff,143.3877551020408,9.415898675626995,3062.836669921875
820ae7fffffffff,156.0932944606414,5.565929822348501,2847.924560546875
820aeffffffffff,152.56559766763849,3.7922181216406585,2735.039306640625
820af7fffffffff,149.8134110787172,3.214576772702155,3043.864990234375
820b07fffffffff,128.49562682215745,11.581612700708828,2992.277587890625
820b0ffffffffff,143.90379008746356,7.84868318245156,2786.263916015625
820b17fffffffff,116.72594752186589,15.340791384834992,2891.372802734375
820b1ffffffffff,127.25364431486881,9.56463590901131,2975.27880859375
820b27fffffffff,108.97971014492754,25.227733560774226,2945.66015625
820b2ffffffffff,129.66666666666666,10.572378814554916,3049.24169921875
820b37fffffffff,110.06666666666666,14.64298652132023,2902.31640625
820b47fffffffff,160.60544217687075,14.991263814616953,2680.2529296875
820b4ffffffffff,149.23265306122448,41.664238448259226,2561.207763671875
820b57fffffffff,155.40178571428572,7.944726764896949,2814.38525390625
820b5ffffffffff,165.1169590643275,9.153837013764539,2805.451416015625
820b67fffffffff,158.47169811320754,10.219195717894847,2746.881103515625
820b6ffffffffff,163.05314009661836,18.956057445532707,2457.95751953125
820b77fffffffff,151.96091205211727,11.537595685328993,2885.146484375
820b87fffffffff,128.76093294460642,17.11539750854789,2839.697265625
820b8ffffffffff,121.61516034985422,26.181842797992164,2699.94140625
820b97fffffffff,132.16521739130434,19.881595922375723,2976.53369140625
820b9ffffffffff,141.02915451895043,17.493667062533447,2721.2998046875
820ba7fffffffff,116.8192419825073,18.11357871671563,2817.072265625
820baffffffffff,119.51020408163265,11.887350676184319,2942.98291015625
820bb7fffffffff,119.63265306122449,14.470550279682712,3018.279052734375
820c07fffffffff,122.11490683229813,9.891742433532883,3001.091552734375
820c0ffffffffff,115.23032069970846,19.950289439686344,2618.59912109375
820c17fffffffff,131.93805309734512,13.036544230026651,2892.8544921875
820c1ffffffffff,113.32361516034986,15.424128466113885,2770.066650390625
820c27fffffffff,136.39650145772595,12.669445194071548,2785.38037109375
820c2ffffffffff,122.44314868804665,7.181571892844646,2961.466064453125
820c37fffffffff,137.43396226415095,8.057815314965078,2861.952880859375
820c47fffffffff,113.6989247311828,49.45011899993586,1890.9200439453125
820c57fffffffff,117.63475177304964,39.95956049369407,2248.75830078125
820c5ffffffffff,113.04,44.17812430000471,1854.3082275390625
820c67fffffffff,117.31486880466473,30.058616914070267,2274.4560546875
820c6ffffffffff,78.43367346938776,57.4235785466483,878.6875
820c77fffffffff,128.71137026239066,29.282473135174435,2372.610107421875
820c87fffffffff,149.44444444444446,7.037597443572471,2227.62158203125
820c8ffffffffff,148.5,4.949747468305833,2261.5615234375
820ca7fffffffff,150.72093023255815,15.865994755774206,2399.218505859375
820caffffffffff,126.40816326530613,8.406964141481895,2878.205078125
820cc7fffffffff,110.62666666666667,49.79085266400856,2061.8896484375
820ccffffffffff,133.4406779661017,31.301796349488487,2204.847900390625
820cdffffffffff,102.0390625,49.49928852487179,1869.26708984375
820ce7fffffffff,111.7921686746988,31.901408715950105,2766.9833984375
820ceffffffffff,130.484375,31.129705723494602,2326.71826171875
820cf7fffffffff,95.46610169491525,33.94708859371551,2616.697998046875
820d07fffffffff,157.89795918367346,5.2450170716245195,2062.919189453125
820d0ffffffffff,150.43710691823898,11.403724298722627,2512.9052734375
820d1ffffffffff,144.96091205211727,9.308708928231699,2675.397705078125
820d47fffffffff,132.52478134110788,8.674008253235334,2945.755126953125
820d4ffffffffff,126.13196480938416,18.004334574793674,2831.205322265625
820d57fffffffff,135.99708454810497,11.33500981982979,2723.7802734375
820d5ffffffffff,118.01749271137027,23.73993446562067,2749.90869140625
820d67fffffffff,145.20634920634922,27.489169895051454,2762.707763671875
820d6ffffffffff,136.68621700879766,6.914908280609314,2945.955810546875
820d77fffffffff,144.7923076923077,25.361082322812976,2192.184326171875
820d87fffffffff,144.26153846153846,40.86662121560454,2274.86962890625
820d8ffffffffff,152.30985915492957,20.566854522375586,2367.60693359375
820d97fffffffff,147.9723926380368,9.60524720920687,2417.282958984375
820d9ffffffffff,145.18032786885246,18.322192835597946,1918.2828369140625
820da7fffffffff,154.85714285714286,28.338224098467162,1793.8697509765625
820daffffffffff,141.609756097561,7.958888266524691,2547.743408203125
820db7fffffffff,151.45893719806764,21.958411813025222,2032.251220703125
820e07fffffffff,116.3056768558952,74.23878622332576,2264.96044921875
820e0ffffffffff,161.4375,18.484090060531887,2543.268798828125
820e17fffffffff,46.04347826086956,27.974791023461176,1693.15673828125
820e1ffffffffff,113.25,73.11292635368933,1421.25048828125
820e27fffffffff,47.17791411042945,31.459148553655623,1576.446533203125
820e2ffffffffff,112.58766233766234,74.25781817856833,2227.699951171875
820e37fffffffff,56.08661417322835,39.964473036834356,1393.2257080078125
820e47fffffffff,147.62099125364432,5.673558467241685,2522.0146484375
820e4ffffffffff,133.24923076923076,5.214181844517154,2564.989501953125
820e57fffffffff,144.62390670553935,6.980860208772884,2525.4912109375
820e5ffffffffff,133.27113702623907,4.205880127958897,2741.335693359375
820e67fffffffff,161.6,14.136461186722826,2534.07958984375
820e6ffffffffff,140.1536231884058,7.006404456218032,2507.748291015625
820e77fffffffff,157.55942028985507,6.333519146512331,2663.461181640625
820e87fffffffff,142.7086092715232,12.795097709135069,2406.903076171875
820e8ffffffffff,131.30794701986756,9.206447424310083,2628.634521484375
820e97fffffffff,134.1137026239067,10.19181038008408,2561.869384765625
820e9ffffffffff,117.20869565217392,7.124510165341658,2515.849365234375
820ea7fffffffff,134.27272727272728,59.506047566358305,1673.1038818359375
820eb7fffffffff,159.91640866873064,23.724920922451364,2685.26123046875
820ec7fffffffff,118.15333333333334,13.759878988864068,2675.325927734375
820ecffffffffff,118.82608695652173,6.106031429496411,2624.4091796875
820ed7fffffffff,119.15451895043732,6.161285109272192,2588.132568359375
820edffffffffff,116.06413994169097,6.922416532326391,2548.595703125
820ee7fffffffff,147.39583333333334,26.53542789491878,2330.0810546875
820eeffffffffff,131.04123711340208,11.628666296853796,2647.712646484375
820ef7fffffffff,136.17218543046357,6.398709858926224,2640.76904296875
820f07fffffffff,53.04545454545455,4.68811083277023,913.4605102539062
820f0ffffffffff,49.618556701030926,13.941337663249515,1172.2901611328125
820f17fffffffff,53.46747967479675,3.255914453445703,1380.563720703125
820f1ffffffffff,49.70539419087137,13.810033035736472,1610.62109375
820f27fffffffff,50.0,,1609.0010986328125
820f2ffffffffff,58.76237623762376,19.262994842366275,849.0991821289062
820f37fffffffff,57.825842696629216,4.674489683978811,744.2003784179688
820f47fffffffff,24.0,12.727922061357855,1383.6708984375
820f4ffffffffff,123.07246376811594,64.92304683195279,2415.25537109375
820f57fffffffff,47.02884615384615,36.751713976481575,1254.302734375
820f5ffffffffff,92.8213058419244,70.57064711444104,2214.820556640625
820f77fffffffff,52.5,0.7071067811865476,953.1921997070312
820f87fffffffff,49.38109756097561,13.330125317997235,1429.5494384765625
820f8ffffffffff,69.1930693069307,48.9380494916269,1501.2181396484375
820f97fffffffff,68.47368421052632,45.46931107604223,1802.4375
820f9ffffffffff,122.42089552238807,59.931589086667174,2028.576171875
820fa7fffffffff,54.66279069767442,14.683915177647577,1211.74755859375
