h3_02,mean_DOY_max,std_DOY_max,mean_DOY_peak,std_DOY_peak,lng,lat
820007fffffffff,79.0,0.0,82.5,0.7071067811865476,38.027954689210915,79.25177459109035
82001ffffffffff,74.66666666666667,4.624350266212042,77.14814814814815,4.769322671663005,50.523674736826095,81.03848255534811
820027fffffffff,90.66666666666667,4.509249752822894,92.66666666666667,5.507570547286102,29.600681327773565,77.19399898495597
82002ffffffffff,89.01724137931035,8.413630084801193,91.62068965517241,8.281934654493153,22.595539289311112,79.65840440362632
82004ffffffffff,90.25,3.493500458643945,92.08333333333333,3.6545944516540554,-34.79834391852872,84.36126652456497
820067fffffffff,87.83333333333333,5.528712930390459,90.16666666666667,5.49241901776136,-6.247567572862153,80.96111625671124
82006ffffffffff,90.86842105263158,5.402078872096452,92.73684210526316,5.272237781821887,-24.512414564182333,81.91025310118522
820087fffffffff,63.5,2.1213203435596424,66.0,0.0,74.9113037520116,77.15979474256645
82008ffffffffff,67.0,7.0710678118654755,71.5,6.363961030678928,80.72401774802684,79.89441387813707
820097fffffffff,81.8974358974359,7.085176786394743,84.61538461538461,6.865686551384526,81.99024309334878,74.69290458318693
82009ffffffffff,82.33333333333333,3.214550253664318,84.0,4.0,88.1865263481808,77.2420638789918
8200a7fffffffff,71.98,4.573615548302401,74.18,4.255560588026841,62.73886042856746,76.46511996000737
8200affffffffff,69.0,2.8284271247461903,72.0,2.9664793948382653,64.83286355924874,79.34234070885736
8200b7fffffffff,74.81818181818181,9.85716167888284,77.18181818181819,8.863613053582403,71.20572462874229,74.4032994836545
8200d7fffffffff,82.0,,84.0,,90.81848763515943,82.49462759257179
8200f7fffffffff,71.75,6.075908711186061,73.5,3.872983346207417,68.5472605945598,82.2497680983409
820127fffffffff,79.328,5.478368016940106,81.36,5.223087703771623,24.357445241443248,70.69456912703434
820137fffffffff,78.70731707317073,4.220724309960621,80.8780487804878,4.101761873479114,32.293492901094126,70.32031387880089
820157fffffffff,86.78048780487805,7.932566404140438,89.4390243902439,7.609365218228801,17.01511912451366,77.28185485162669
82015ffffffffff,89.65,5.5371948056565135,91.65,5.70572196640309,7.424665218416564,79.32196770403874
820187fffffffff,75.71875,5.133385309602437,78.33333333333333,4.94744307521129,52.918746208520346,72.52218335760773
82018ffffffffff,74.85,4.295346318982906,77.35,4.068815940527998,52.43990928465093,75.29446624834699
820197fffffffff,72.60975609756098,3.9867157459523486,74.65853658536585,3.2909706478299148,60.465639137863825,70.89829545164343
82019ffffffffff,76.5,4.14103225635205,78.78571428571429,3.774742010876671,61.39753444676153,73.6449853817932
8201b7fffffffff,70.60714285714286,4.228118272587006,73.03571428571429,3.746426869126673,53.10959500701393,69.82186878611414
820207fffffffff,95.82608695652173,10.815192067024991,97.69565217391305,9.579498860534006,-107.38668872253497,79.22046392765274
82020ffffffffff,94.86111111111111,9.313484931267416,97.0,8.654559980189878,-98.69605789146034,77.0719535852298
820217fffffffff,100.21052631578948,7.176961190491736,102.26315789473684,6.1268272128326275,-121.0990490044932,78.11520193082025
82021ffffffffff,94.26315789473684,9.174676672737418,96.33684210526316,8.448354398891665,-111.08267367478946,76.42395015828444
820227fffffffff,96.25,5.377421934967226,99.75,3.095695936834452,-101.18171098474508,81.94494073490236
82022ffffffffff,91.05,9.673847907287634,93.29,9.09022674206877,-91.6906468024921,79.61446906663231
820247fffffffff,85.99009900990099,7.346420964667013,88.27722772277228,6.934145674675704,-81.169991936193,74.38425681766743
82024ffffffffff,83.51327433628319,5.936875413508037,85.44690265486726,5.499843566202955,-78.05969857773223,71.54830938730184
820257fffffffff,91.22222222222223,7.961232696865471,93.31623931623932,7.255972061889686,-92.39635256070666,74.65179632237479
82025ffffffffff,87.16959064327486,6.9722482960684635,89.28654970760233,6.566832464262438,-87.70175197974743,72.02981930018896
820267fffffffff,89.4186046511628,5.728926427058085,91.37209302325581,5.196258983125464,-72.70325080522757,76.44979951724731
820277fffffffff,87.63025210084034,6.885092648858415,89.81512605042016,6.612733462034353,-85.4658204093328,77.08967274317632
82028ffffffffff,92.22068965517241,6.343707474424778,93.98620689655172,6.119170930245634,-122.39474064633076,72.36138474140532
82029ffffffffff,99.50819672131148,5.9093794113529725,100.91803278688525,5.490279537410378,-129.8515947065772,70.83659995406829
8202affffffffff,96.0,7.850386705670711,97.84507042253522,7.255830930704617,-121.81705302382865,75.24931087925215
8202c7fffffffff,90.46892655367232,6.156149501277157,92.57062146892656,5.704547245020662,-106.8479280580293,71.54215561857924
8202cffffffffff,91.87121212121212,9.370577066012581,94.21969696969697,8.162766326800305,-101.31055916947113,69.26725377307399
8202d7fffffffff,87.59146341463415,8.83718719954943,89.71951219512195,8.248851030226499,-115.38467434538705,70.65533944023451
8202dffffffffff,91.0377358490566,10.439557042682853,93.51184834123222,7.751718819887908,-109.3770186289365,68.66439976022596
8202e7fffffffff,94.32203389830508,10.164917147695832,96.91525423728814,8.580828943947283,-103.45221206918713,74.35898139941739
8202effffffffff,89.62790697674419,7.556112764926095,91.91472868217055,6.985510682557434,-97.47945981225783,72.0209582216219
8202f7fffffffff,91.29245283018868,7.2110589422901255,93.0754716981132,6.770662362206588,-113.5931926515356,73.56192754038351
820347fffffffff,93.07446808510639,5.154055427372979,94.75531914893617,4.748935749961646,-62.4745577375777,80.90111248584394
82034ffffffffff,92.55102040816327,3.584945068395926,94.07482993197279,3.3984050154390006,-61.86383445729595,78.10587860407348
820357fffffffff,90.22093023255815,8.000589923529828,92.66279069767442,7.499977200147743,-80.69196024481263,81.88933797464962
82035ffffffffff,89.78,6.545227268781428,91.7,6.067798762169179,-75.82264823390935,79.22768709015975
820367fffffffff,92.85393258426966,4.057962323959674,94.34831460674157,4.131643750581122,-44.82427825602966,81.88560484728671
82036ffffffffff,92.27480916030534,2.7147841254721237,93.57251908396947,2.436992264597884,-48.61590981116214,79.2109349944194
820377fffffffff,92.82352941176471,3.8606232352699066,94.11764705882354,3.7061157722940954,-62.18859902661309,83.65316379333541
820407fffffffff,83.01612903225806,8.215323418364225,85.29032258064517,7.481971986867409,145.35623807779035,74.92809813217185
820417fffffffff,83.578231292517,6.689723431500959,85.56462585034014,6.336530344842357,140.25196935533737,72.15974671641375
82041ffffffffff,80.54166666666667,14.466597946315881,85.77659574468085,9.484740722128528,150.44663558978107,72.15775484067512
820427fffffffff,82.2,12.255610959882823,84.2,11.903780911962384,138.12181196323934,77.53621054724321
82042ffffffffff,85.0,8.48528137423857,87.5,7.7781745930520225,152.6080209485134,77.5333859517731
820437fffffffff,73.8,14.328792193143347,76.66666666666667,13.636435786244913,133.51289372530482,74.61826538942125
82045ffffffffff,,,,,-2.2821235703406755,72.32379757589489
820487fffffffff,81.3913043478261,8.679455297777732,83.49498327759197,8.49925825324917,141.41023435468665,66.81741024982676
82048ffffffffff,83.89542483660131,7.033562070010657,86.12745098039215,6.871187028899286,149.27121399307745,66.81587330058628
820497fffffffff,83.84858044164038,4.571766638146231,85.59621451104101,4.438865838085551,138.31087149039766,64.06395020026714
82049ffffffffff,83.6574074074074,7.286055263802872,85.54320987654322,7.137394452593644,145.3378314048301,64.23206401198084
8204a7fffffffff,85.83582089552239,5.266236216967016,87.78358208955224,5.219327292166029,136.51914639066302,69.3106305820324
8204affffffffff,86.8731884057971,6.4820203343774905,89.02173913043478,6.217239833418448,145.34464633412134,69.53336574967494
8204b7fffffffff,84.37671232876713,5.470496199886681,86.22945205479452,5.28488303580701,133.69275208496666,66.4339871821042
8204c7fffffffff,81.6,8.205689083394114,84.0,8.361618663073955,162.59218127373333,68.65138731238959
8204cffffffffff,,,,,170.31466560536066,67.61775040716934
8204d7fffffffff,84.19397993311037,5.613606780568468,86.59531772575251,5.543008609563173,156.98680434582636,66.42946046556318
8204dffffffffff,84.7,5.1824344779885125,86.73333333333333,4.984269038997327,164.29827353991445,65.6850059867391
8204e7fffffffff,84.48,12.731588013022309,81.88,13.342663402284668,160.3292494061267,71.63800066488427
8204effffffffff,,,,,169.38287366939764,70.65331287140187
8204f7fffffffff,82.81560283687944,7.344693619776831,85.30141843971631,7.353644225152682,154.1687330972414,69.30719081803073
820507fffffffff,83.5,2.3804761428476167,85.0,2.70801280154532,112.50600083489465,78.53263443506262
820517fffffffff,81.87272727272727,5.655409184506768,83.47272727272727,5.591128442844699,112.90648089769753,75.44139360788142
820527fffffffff,77.375,5.5385016024191955,79.21428571428571,5.472955942929447,97.47034403957942,79.62175354529667
820537fffffffff,81.08333333333333,9.018732450516847,83.68067226890756,5.016806961265039,101.25148891795493,76.65336305345963
820587fffffffff,87.09541984732824,3.8270135329880324,88.91603053435115,3.647364382892504,121.30468197718633,70.6624473419216
82058ffffffffff,84.42011834319527,8.136181535948637,85.53846153846153,6.872131436184153,130.36523685183238,71.64379692362567
