h3_02,mean_DOY_peak,std_DOY_peak,mean_seasonality
820007fffffffff,87.45454545454545,6.93344988247029,228.96026611328125
82001ffffffffff,84.39830508474576,6.6372940507698,163.0421905517578
820027fffffffff,79.21428571428571,13.70670005412048,445.2515563964844
82002ffffffffff,75.36363636363636,7.3511292115063505,380.5638427734375
82004ffffffffff,77.98387096774194,0.22116943166714106,340.9008483886719
820067fffffffff,75.07407407407408,4.436959509237118,218.54425048828125
82006ffffffffff,106.61805555555556,41.93283106283951,452.4347839355469
820087fffffffff,61.0,4.0,568.775390625
82008ffffffffff,78.66666666666667,8.351646544245034,232.95741271972656
820097fffffffff,57.666666666666664,4.508495382302715,2124.091552734375
82009ffffffffff,62.714285714285715,4.11269810638779,725.0625
8200a7fffffffff,65.18487394957984,9.20479461150051,276.1623840332031
8200affffffffff,78.96428571428571,6.002975452699626,168.93191528320312
8200b7fffffffff,59.578947368421055,3.516876604692234,1944.1605224609375
8200d7fffffffff,81.11111111111111,3.982601048449507,153.38363647460938
8200f7fffffffff,80.77272727272727,6.255906300158565,143.24652099609375
82010ffffffffff,67.5,10.606601717798213,1019.46826171875
820127fffffffff,94.85116279069767,54.48781211612692,2653.7021484375
820137fffffffff,85.04,48.606783012648656,2709.5693359375
820157fffffffff,75.7593984962406,20.73211181335642,786.3544921875
82015ffffffffff,72.46376811594203,12.444677234659434,472.22943115234375
820177fffffffff,73.0,,1164.42919921875
820187fffffffff,59.76543209876543,13.114660711910487,1524.01806640625
82018ffffffffff,67.0204081632653,6.203123527433469,839.5582885742188
820197fffffffff,57.03125,21.84721023925241,2425.958984375
82019ffffffffff,64.61016949152543,9.076337080472692,757.5633544921875
8201b7fffffffff,55.34426229508197,17.815616039401725,1779.5867919921875
820207fffffffff,68.66666666666667,5.826296974417672,452.9926452636719
82020ffffffffff,63.18636363636364,4.259482620686686,563.0413208007812
820217fffffffff,60.90243902439025,2.808957796485918,567.3621826171875
82021ffffffffff,62.344497607655505,4.493155142637694,768.100341796875
820227fffffffff,78.5625,4.8300276051661095,151.62710571289062
82022ffffffffff,71.47517730496453,13.04172420553159,542.7779541015625
820247fffffffff,63.48453608247423,5.611079716665431,442.01239013671875
82024ffffffffff,55.18827160493827,5.297793054177165,873.8366088867188
820257fffffffff,60.68724279835391,3.656891181075374,554.9302978515625
82025ffffffffff,57.14448669201521,3.0079471745652206,927.7482299804688
820267fffffffff,66.04545454545455,11.420556360775864,336.8298034667969
820277fffffffff,66.0532319391635,5.260124644000975,496.9765319824219
82028ffffffffff,97.6265560165975,53.45856612218062,1577.433837890625
82029ffffffffff,156.0,17.518079714486884,2485.6796875
8202affffffffff,61.95652173913044,4.528691284212155,1071.8397216796875
8202c7fffffffff,54.62323943661972,12.559777436601141,1088.1746826171875
8202cffffffffff,79.93119266055047,49.443351558299014,1296.9202880859375
8202d7fffffffff,84.43233082706767,51.55254809341729,1200.1895751953125
8202dffffffffff,109.27831715210355,54.94560665481201,1756.0439453125
8202e7fffffffff,60.34285714285714,2.5552074873062702,695.0139770507812
8202effffffffff,57.708154506437765,10.930847386946473,998.639892578125
8202f7fffffffff,59.380710659898476,15.69454063089566,1111.166259765625
820347fffffffff,90.38244514106583,32.98462295123576,340.47576904296875
82034ffffffffff,65.17201166180757,3.878585423676072,271.4439697265625
820357fffffffff,84.42105263157895,26.92343563165758,324.8361511230469
82035ffffffffff,73.04379562043796,17.436801052995328,420.160400390625
820367fffffffff,83.01869158878505,20.392698436761876,272.6265563964844
82036ffffffffff,68.865889212828,4.254282638861227,233.0336151123047
820377fffffffff,82.80392156862744,20.9083902850919,342.59033203125
820407fffffffff,61.75,4.399355715177101,1281.8861083984375
820417fffffffff,57.653153153153156,20.573045317418288,2168.779541015625
82041ffffffffff,52.16923076923077,3.8320121650582535,2075.75439453125
820427fffffffff,61.333333333333336,2.5495097567963927,1189.239501953125
82042ffffffffff,73.0,22.373453657659304,545.603515625
820437fffffffff,59.116279069767444,3.935245513763927,1438.36328125
82045ffffffffff,92.10526315789474,55.11290909159134,1683.6654052734375
820487fffffffff,154.968115942029,24.93600234620165,2372.841552734375
82048ffffffffff,157.54518950437318,16.028943992194833,2920.606689453125
820497fffffffff,151.3673469387755,19.360968927057506,2574.886962890625
82049ffffffffff,149.1536231884058,20.65052915948893,2472.970703125
8204a7fffffffff,148.66763848396502,33.83448320521035,2698.90771484375
8204affffffffff,116.95652173913044,57.58503186456769,2586.142822265625
8204b7fffffffff,149.42857142857142,6.623544748036339,2878.056640625
8204c7fffffffff,142.35576923076923,28.54553025954614,2757.80908203125
8204cffffffffff,138.3421052631579,41.864709264150854,2338.013916015625
8204d7fffffffff,150.1545189504373,6.0021464229989725,3085.0634765625
8204dffffffffff,141.7725947521866,37.256824108648594,2580.044921875
8204e7fffffffff,61.345454545454544,39.243408591063,2292.600341796875
8204effffffffff,149.05479452054794,31.07959781439287,2288.43896484375
8204f7fffffffff,133.03498542274053,51.4338154226627,2649.681640625
820507fffffffff,69.05555555555556,3.8877215801761476,378.0643310546875
820517fffffffff,59.44973544973545,5.147180847252381,1621.1226806640625
820527fffffffff,71.96385542168674,4.270961237721778,228.9055938720703
820537fffffffff,59.98814229249012,3.784347685961734,1421.140869140625
820587fffffffff,166.4231884057971,2.6193679851684926,2792.3681640625
82058ffffffffff,96.59583333333333,56.11687578845267,2191.75927734375
820597fffffffff,156.5855072463768,4.823551576859894,2902.757568359375
82059ffffffffff,156.81632653061226,23.98241488868596,2383.990966796875
8205a7fffffffff,131.6379821958457,53.34037808275816,2452.09228515625
8205affffffffff,76.09803921568627,43.447603759538,1946.9189453125
8205b7fffffffff,163.91836734693877,7.177717771991962,2835.06298828125
820607fffffffff,55.12827988338192,10.884878142576799,183.74269104003906
82060ffffffffff,55.27317073170732,6.884446251609204,188.7639923095703
820617fffffffff,54.71720116618076,4.511054814058152,199.8818359375
82061ffffffffff,47.714285714285715,3.558204422661842,150.6836700439453
820627fffffffff,60.855172413793106,10.616404569203809,463.9969787597656
82062ffffffffff,61.81818181818182,1.6624188291872668,243.560302734375
