h3_02,mean_DOY_max,std_DOY_max,mean_DOY_peak,std_DOY_peak,lng,lat
820007fffffffff,105.5,3.5355339059327378,115.5,2.1213203435596424,38.027954689210915,79.25177459109035
82001ffffffffff,89.0909090909091,25.64020111894432,89.21739130434783,23.853638033449535,50.523674736826095,81.03848255534811
820027fffffffff,100.0,17.578395831246947,108.0,13.892443989449804,29.600681327773565,77.19399898495597
82002ffffffffff,78.69642857142857,39.64337369500832,102.13725490196079,16.059912338295174,22.595539289311112,79.65840440362632
82004ffffffffff,82.16666666666667,29.013580937000498,96.75,13.308404726474032,-34.79834391852872,84.36126652456497
820067fffffffff,51.75,58.63659267044769,117.33333333333333,4.041451884327381,-6.247567572862153,80.96111625671124
82006ffffffffff,96.04,19.157554434005714,105.15068493150685,9.694888734787455,-24.512414564182333,81.91025310118522
820087fffffffff,70.0,97.58073580374356,149.5,12.020815280171307,74.9113037520116,77.15979474256645
82008ffffffffff,170.0,9.899494936611665,,,80.72401774802684,79.89441387813707
820097fffffffff,120.55555555555556,53.49255993363908,92.96153846153847,39.61664374399302,81.99024309334878,74.69290458318693
82009ffffffffff,139.33333333333334,74.76853170507853,59.333333333333336,6.658328118479393,88.1865263481808,77.2420638789918
8200a7fffffffff,89.11363636363636,35.39492534188647,100.45454545454545,30.083182774352434,62.73886042856746,76.46511996000737
8200affffffffff,82.25,18.997806890972093,92.75,17.480942003603047,64.83286355924874,79.34234070885736
8200b7fffffffff,169.77777777777777,8.212456663169945,,,71.20572462874229,74.4032994836545
8200d7fffffffff,181.0,,,,90.81848763515943,82.49462759257179
8200f7fffffffff,103.5,29.011491975882016,92.5,25.199206336708304,68.5472605945598,82.2497680983409
820127fffffffff,95.3529411764706,55.15372702841775,107.46268656716418,19.46973436668724,24.357445241443248,70.69456912703434
820137fffffffff,96.52380952380952,46.06547133992645,100.98039215686275,24.37990171930841,32.293492901094126,70.32031387880089
820157fffffffff,80.8529411764706,35.061964501774675,100.41666666666667,14.096352111704038,17.01511912451366,77.28185485162669
82015ffffffffff,63.22222222222222,52.54751973276531,98.45454545454545,30.197230456992692,7.424665218416564,79.32196770403874
820187fffffffff,76.43157894736842,41.06887122445193,86.5,35.11688201277059,52.918746208520346,72.52218335760773
82018ffffffffff,81.44444444444444,42.06608557443342,94.73684210526316,35.76286420493122,52.43990928465093,75.29446624834699
820197fffffffff,110.91176470588235,55.65225778700666,112.48148148148148,44.59593838902508,60.465639137863825,70.89829545164343
82019ffffffffff,60.892857142857146,38.33124562983039,79.32,35.86400237935898,61.39753444676153,73.6449853817932
8201b7fffffffff,115.51851851851852,44.02391864776934,102.47619047619048,46.21430411422317,53.10959500701393,69.82186878611414
820207fffffffff,100.89473684210526,8.43204691665543,99.0,21.64546871263068,-107.38668872253497,79.22046392765274
82020ffffffffff,93.83870967741936,30.46212028205301,103.63076923076923,16.219749950647774,-98.69605789146034,77.0719535852298
