h3_02,mean_DOY_max,std_DOY_max,mean_DOY_peak,std_DOY_peak,lng,lat
820007fffffffff,97.0,121.62236636408618,,,38.027954689210915,79.25177459109035
82001ffffffffff,113.4074074074074,79.9539575482998,48.375,22.63964600934766,50.523674736826095,81.03848255534811
820027fffffffff,112.33333333333333,61.329710037903595,78.0,5.656854249492381,29.600681327773565,77.19399898495597
82002ffffffffff,85.21052631578948,50.857064084383325,69.41379310344827,19.71677538359388,22.595539289311112,79.65840440362632
82004ffffffffff,103.08333333333333,9.811480597501658,97.66666666666667,19.58354287444311,-34.79834391852872,84.36126652456497
820067fffffffff,74.0,47.57099956906519,75.0,48.53864439804639,-6.247567572862153,80.96111625671124
82006ffffffffff,82.21333333333334,21.605363031240916,83.19444444444444,20.612890052264124,-24.512414564182333,81.91025310118522
820087fffffffff,4.5,4.949747468305833,,,74.9113037520116,77.15979474256645
82008ffffffffff,14.0,18.384776310850235,27.0,,80.72401774802684,79.89441387813707
820097fffffffff,35.5,40.77569303956884,80.17647058823529,32.33078118086084,81.99024309334878,74.69290458318693
82009ffffffffff,9.666666666666666,10.263202878893768,134.5,12.020815280171307,88.1865263481808,77.2420638789918
8200a7fffffffff,18.0,42.96757807879619,93.6,58.86679879184871,62.73886042856746,76.46511996000737
8200affffffffff,61.5,85.43711137439047,164.0,,64.83286355924874,79.34234070885736
8200b7fffffffff,31.636363636363637,54.64846334028566,41.666666666666664,31.46956201368766,71.20572462874229,74.4032994836545
8200d7fffffffff,1.0,,106.0,,90.81848763515943,82.49462759257179
8200f7fffffffff,81.33333333333333,92.85652014443214,61.0,,68.5472605945598,82.2497680983409
820127fffffffff,77.42148760330579,19.918062182399378,75.83333333333333,15.726834816113932,24.357445241443248,70.69456912703434
820137fffffffff,89.4375,36.65468134572939,74.52702702702703,14.135569603898414,32.293492901094126,70.32031387880089
820157fffffffff,69.21052631578948,25.83749412033233,68.17142857142858,19.977171845834015,17.01511912451366,77.28185485162669
82015ffffffffff,68.3157894736842,31.54723553935334,64.6470588235294,13.29445926161811,7.424665218416564,79.32196770403874
